Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
28-03-2005,369859.4638,293208.8546,266844.0413,460146.9944,247196.9569,114046.6405,279062.9753,678436.5484,94798.06028,112997.8374
29-03-2005,369082.7589,289807.6319,262547.8522,453842.9806,245293.5403,113419.3839,276830.4715,675315.7402,93622.56433,112172.9532
30-03-2005,373474.8437,293691.0541,266669.8535,460469.0881,249291.825,114803.1004,279930.9728,684162.3764,94914.55572,113597.5497
31-03-2005,373138.7164,293720.4232,267309.8612,467468.2182,248593.8079,115204.9113,279483.0833,679373.2398,95930.14147,113461.2326
01-04-2005,370526.7454,291223.7996,266080.2358,478173.2404,246853.6512,114594.3252,275570.3201,673598.5673,96323.45505,112167.7746
04-04-2005,370489.6927,290117.1492,266426.1401,475686.7396,247618.8976,115258.9723,277581.9834,675349.9235,96487.20492,112762.2638
05-04-2005,372527.386,291016.5124,267305.3464,469455.2433,247668.4213,115881.3708,280052.4631,687641.2922,96998.58711,113168.2079
06-04-2005,371335.2984,292413.3916,268027.0708,477389.0369,247197.8513,115591.6674,279548.3687,689979.2725,96843.38937,113609.564
07-04-2005,372932.0401,294723.4574,270358.9063,476004.6087,249867.5881,116354.5724,279716.0977,696672.0715,97376.02801,114086.7241
08-04-2005,371328.4324,290685.7461,267736.4249,468007.7312,247843.6607,115714.6222,276862.9935,691098.6949,96606.75739,113174.0303
11-04-2005,370660.0412,286238.2541,267736.4249,470441.3715,246430.9518,115506.3359,276475.3853,690753.1456,97389.27212,113185.3477
12-04-2005,373180.5295,286753.483,268753.8233,465454.6929,247416.6756,116176.2726,278189.5327,695243.041,98236.55879,114339.8383
13-04-2005,371575.8532,278351.6059,263996.8807,453818.3256,243334.3005,115107.4509,275908.3785,698997.3534,97460.48998,112727.6466
14-04-2005,371129.9622,269472.1897,259192.1374,451639.9976,240097.9543,114405.2955,272597.478,698787.6542,96359.18644,111217.0961
15-04-2005,366268.1597,263193.4877,254163.81,433709.8897,233015.0646,112323.1191,267608.9441,707592.3787,94672.90068,109949.2212
18-04-2005,363960.6703,265299.0356,255205.8816,441429.9258,233271.3812,112053.5436,269000.5106,703346.8244,95250.40537,110531.9521
19-04-2005,366581.1871,266811.2401,257783.461,452156.673,236117.292,112378.4989,269699.912,703487.4938,96517.23576,111062.5054
20-04-2005,361559.0248,262995.8394,254122.9359,442525.7358,234157.5185,111254.7139,265357.7434,695608.4338,95609.97375,109363.2491
21-04-2005,368175.555,270964.6133,259713.6404,456819.3171,241158.8283,113435.3063,269417.7169,705138.2694,96900.70839,110741.226
22-04-2005,365340.6032,267767.2309,256908.7331,458281.1389,237830.8365,112618.5721,264972.3245,702670.2854,97288.31123,109855.2962
25-04-2005,369761.2245,268597.3093,259169.53,464605.4186,239757.2663,113192.9268,267807.5284,703443.2228,98105.53304,111206.5164
26-04-2005,367542.6572,264246.0329,255100.5684,457682.7979,237048.0092,112060.9975,266414.9293,701473.5817,97006.75107,110505.9153
27-04-2005,369417.1247,263400.4456,254488.327,447659.5446,237759.1532,113271.2563,267453.9475,703928.7393,97511.18618,111478.3674
28-04-2005,367200.622,260081.5999,251892.5461,435304.1412,234858.4915,112206.5065,264084.0277,696959.8447,96848.11011,110185.2183
29-04-2005,369477.2658,261225.959,254789.3103,441180.7471,237394.9632,112879.7455,264717.8294,706090.0187,97961.86338,111617.6262
02-05-2005,371029.0703,264021.0767,256649.2723,448989.6463,237988.4506,112394.3626,267391.4795,708067.0708,98539.83837,112108.7437
03-05-2005,373143.936,264390.7063,256726.2671,438573.0865,239011.801,112473.0387,268594.7411,710474.4988,97869.76747,111996.635
04-05-2005,376726.1178,277372.2899,260089.3812,443616.677,241951.6461,113856.4571,271065.8128,716939.8167,98368.90328,113810.9805
05-05-2005,376688.4452,272656.961,258918.979,448141.5671,241370.9622,113139.1614,271770.5839,715792.713,97995.10145,113389.8798
06-05-2005,375633.7176,273583.9947,259773.4116,447021.2132,242601.9541,112890.2552,272042.3545,712929.5422,97926.50488,113174.4391
09-05-2005,377023.5623,275553.7994,260708.5959,452296.0635,243499.5813,113341.8163,274545.1441,716565.4829,98690.33162,113989.295
10-05-2005,374535.2068,272880.9276,257919.0139,445466.393,240674.9862,112537.0894,272458.601,713125.9685,98196.87996,112575.8278
11-05-2005,375321.7307,272007.7086,259363.3604,448139.1913,242094.9686,112176.9707,273003.5182,716121.0976,98609.30686,113127.4493
12-05-2005,373782.9116,267165.9714,255784.146,428869.2061,241925.5021,111862.8752,270546.4866,713543.0617,97524.60448,111894.3601
13-05-2005,372138.2668,266952.2386,253021.6772,420978.0127,245167.3038,111482.5414,268842.0437,710332.1179,95973.96327,110999.2052
16-05-2005,375896.8633,270502.7034,255551.894,418199.5578,247373.8096,111895.0268,273009.0954,718003.7047,96559.40444,112708.593
17-05-2005,375934.453,271260.111,258184.0785,425768.9698,248684.8908,112398.5544,276066.7972,717860.104,97785.70888,113452.4697
18-05-2005,379092.3024,280428.7027,262908.8472,425428.3546,252290.8217,113061.7059,281284.4597,720587.9724,98088.84458,114859.2803
19-05-2005,380874.0362,282980.6039,262803.6836,433511.4934,254334.3773,114090.5674,282803.3958,721740.9132,98432.15553,115100.4848
20-05-2005,380531.2496,286517.8615,262225.5155,429046.325,254792.1792,114204.658,281502.5002,720153.0832,98402.62589,115077.4647
23-05-2005,380911.7809,287663.9329,263929.9814,435739.4477,255913.2648,114387.3854,283360.4167,722529.5883,98304.22326,115319.1274
24-05-2005,381292.6926,284614.6952,263454.9074,438963.9196,256808.9612,114353.0692,282567.0075,723613.3827,98363.2058,115249.9359
25-05-2005,380034.4268,283362.3906,261031.1222,443704.7299,255524.9164,114112.9278,281210.6859,719126.9797,98314.02419,114569.9613
26-05-2005,380680.4853,286536.0493,263275.9899,447387.4792,258616.7679,114740.5489,282616.7393,722434.9638,98726.9431,115520.892
27-05-2005,380452.077,286650.6637,263565.5935,454098.2913,258539.1829,114889.7116,282871.0944,720917.8504,99388.41361,115717.2775
31-05-2005,378093.2741,284242.7982,262221.409,450510.9148,256884.5321,114579.5094,281767.8971,716664.4351,99587.19044,115219.6932
01-06-2005,379945.9312,284214.3739,264948.5116,459160.7244,259402.0005,114636.7991,284641.9296,720964.4217,100782.2367,116279.7144
02-06-2005,381693.6824,285436.4957,264471.6043,459390.3048,260724.9507,115244.3741,287459.8847,721613.2897,100731.8456,116337.8542
03-06-2005,379136.3348,282182.5197,262884.7747,460309.0854,257465.8888,115036.9343,284297.826,715335.2541,100812.4311,115732.8974
06-06-2005,379174.2484,281787.4641,263410.5442,462518.569,257491.6354,114611.2976,286145.7619,714834.5194,100862.8373,115964.3632
07-06-2005,380235.9363,284548.9813,264042.7295,459327.1909,256410.1706,114829.0591,286689.4388,714691.5525,101024.2178,116033.9418
08-06-2005,380083.8419,286796.9182,263277.0056,458132.9402,256153.7604,114863.5078,284797.2885,710331.934,101105.0372,115755.4604
09-06-2005,380767.9928,286452.7619,263434.9718,471006.4758,258331.0674,114909.4532,286392.1534,713883.5937,101529.6784,116206.9066
10-06-2005,380349.148,290405.81,263250.5673,471194.8784,256367.7512,115392.0729,286334.8749,713169.7101,101885.0322,115835.0445
13-06-2005,380919.6718,292148.2449,263671.7682,472796.941,257341.9487,116257.5134,287079.3456,715237.9023,102445.3999,116008.7971
14-06-2005,380424.4762,296588.8982,264330.9477,474971.8069,256544.1887,116304.0165,291701.3231,719815.4248,102722.0025,116345.2226
15-06-2005,379891.8819,297953.2072,265388.2714,480766.4629,257596.0198,116024.8868,292372.2361,718159.8494,102372.7477,116624.4512
16-06-2005,380841.6116,299383.3825,266768.2905,488026.0365,258626.4039,115676.8122,293015.455,723833.3122,102454.6459,117067.6241
17-06-2005,381489.0424,299772.5809,267808.6868,495736.8479,258548.816,115723.0829,292253.6148,727235.3287,103417.7196,117582.7216
20-06-2005,381641.638,299083.104,266603.5477,496381.3058,258160.9928,116359.5598,291961.3612,727817.117,103531.4791,117441.6224
21-06-2005,380840.1905,300578.5195,266017.0199,485858.0221,259064.5562,116208.2924,291494.223,724469.1583,103386.535,117582.5523
22-06-2005,380573.6024,297272.1558,266096.825,487218.4246,259530.8724,116231.5341,292397.8551,722440.6446,104141.2567,117547.2775
23-06-2005,376653.6943,292248.2564,261972.3242,484684.8888,257143.1884,115022.7261,288362.7647,716950.0957,104370.3675,116054.4271
24-06-2005,372322.1768,288770.5021,258514.2895,480710.4727,253466.0408,114643.1511,285219.6106,714655.8554,103671.086,115787.5019
27-06-2005,372136.0157,286518.0922,258074.8152,488930.6218,251641.0853,114310.686,285305.1765,712154.5599,104147.973,115799.0807
28-06-2005,376043.4439,292219.8022,262049.1674,483063.4543,254409.1373,115293.7579,290298.0171,720344.3373,105085.3047,117211.8295
29-06-2005,374050.4137,292921.1298,261472.6592,480648.137,254714.4282,115305.2873,289746.4508,717607.0289,104959.2024,117504.859
30-06-2005,371806.1112,290226.2554,259171.6998,476466.4982,252651.2414,114809.4745,288616.4397,712368.4976,105137.633,116858.5823
01-07-2005,373181.7938,291822.4998,259534.5402,486901.1146,252903.8926,115004.6506,289164.8109,711371.1817,106252.0919,117115.6712
05-07-2005,374487.9301,294507.2668,261013.8871,501702.9084,255331.77,115441.6683,294369.7775,715923.9572,106687.7255,117888.6346
06-07-2005,370555.8068,293181.9841,259004.0802,493324.4699,254667.9074,114876.0041,291749.8865,710554.5275,104970.0531,117252.036
07-07-2005,369925.8619,292302.4381,259729.2916,498899.0364,255635.6454,114554.3513,292479.2612,712330.9139,105872.7956,117439.6393
08-07-2005,374845.8759,297505.4215,263781.0685,496953.3301,260083.7056,115963.3698,295959.7644,722873.4114,106942.1108,118731.4753
11-07-2005,376870.0436,302027.5039,266840.9289,500332.6128,262970.6348,116473.6087,297913.0989,725764.905,107722.7882,119325.1327
12-07-2005,376870.0436,301030.8132,266387.2993,503784.9078,264311.785,116590.0823,299611.2035,727506.7408,108035.1843,119360.9302
13-07-2005,377849.9057,301030.8132,266733.6028,501568.2542,265369.0322,116729.9904,298772.2922,723578.2044,108132.416,119516.0994
14-07-2005,379928.0802,304823.8014,267427.1102,489731.2434,266934.7094,117068.5073,299160.6961,729945.6926,106997.0256,119790.9864
15-07-2005,380459.9795,306286.9557,267159.6831,487429.5066,267174.9507,117056.8005,300716.3318,732865.4754,106900.7283,120018.5893
18-07-2005,377910.8977,307083.3017,266518.4999,485089.8449,265652.0535,115886.2325,301287.6928,727881.9901,106654.8566,119106.448
19-07-2005,379687.0789,309847.0515,269503.5071,494015.4981,270141.5732,115944.1756,303155.6765,730065.6361,107188.1309,119487.5887
20-07-2005,380560.3592,310280.8373,273007.0526,495448.143,269871.4316,116060.1198,304701.7704,741673.6797,107616.8834,120108.9241
21-07-2005,379304.51,305657.6529,271287.1082,489502.7653,269034.8302,115445.0011,301136.7597,735591.9556,105895.0133,119304.1943
22-07-2005,382111.3633,305993.8763,273213.2467,504236.7986,268308.4361,116206.9381,303064.035,733238.0613,107155.1639,120103.5324
25-07-2005,380506.4956,304280.3106,271655.9312,507010.1009,267047.3865,115893.1794,301306.2636,727812.0996,106951.5691,119406.932
26-07-2005,381077.2554,305680,271302.7785,504880.6585,268249.0997,116924.6287,302210.1824,730068.3171,107026.4352,119657.6865
27-07-2005,381382.1172,306016.248,272415.1199,507001.1573,269643.995,118128.9524,303630.5702,738537.1096,107497.3515,119801.2757
28-07-2005,384356.8977,308433.7764,275302.7201,510702.2657,269994.5322,119133.0485,306818.6912,742229.7952,108325.0812,120675.825
29-07-2005,381858.5778,306058.8363,274284.1001,504573.8385,268212.5683,118406.3369,305468.689,738889.7611,108292.5836,119686.2833
01-08-2005,380598.4445,306946.4069,273900.1023,509417.7474,269204.9548,118299.7712,305407.5952,743175.3217,107285.4626,119841.8754
02-08-2005,382235.0179,307775.1622,276118.6932,516345.8288,272462.3348,118524.5407,306140.5735,746370.9756,109495.5431,120453.069
03-08-2005,383305.2759,306759.5042,275538.8439,513144.4846,273197.9831,119010.4914,304793.5549,746445.6127,109911.6262,120489.2049
04-08-2005,381542.0716,304796.2433,272783.4555,513041.8557,270520.6428,118677.262,300038.7755,738533.2892,109098.2802,119681.9273
05-08-2005,377993.7304,299767.1053,271474.0949,509399.2585,269519.7165,117917.7275,297458.442,732625.0229,107232.6996,118485.108
08-08-2005,376557.3542,300246.7327,271555.5371,516225.2086,268091.262,117398.8895,296774.2876,728302.5353,105323.9575,117999.319
09-08-2005,378101.2393,302528.6079,272180.1148,516689.8113,269458.5274,118420.2599,298911.0625,734930.0883,106124.4196,118707.315
10-08-2005,378706.2013,301984.0564,272180.1148,525680.214,266440.5919,118076.8411,298761.6069,733827.6932,106368.5058,118541.1247
11-08-2005,380561.8617,302618.2229,274411.9918,531357.5603,268412.2523,118714.456,299926.7772,739478.1664,107176.9064,119453.8914
12-08-2005,378582.94,300893.299,272655.755,531091.8815,265728.1297,118168.3695,298787.0554,734671.5583,106951.8349,118880.5127
15-08-2005,380400.1381,301194.1923,273800.9092,525993.3995,267349.0713,118723.7609,300370.6268,736802.1059,107229.9097,119296.5945
16-08-2005,377661.2572,297188.3096,269447.4747,514105.9487,263953.7381,117892.6946,293522.1766,731128.7296,105653.63,118366.0811
17-08-2005,378378.8135,296920.8401,269851.646,502692.7966,266276.531,118187.4263,294813.6741,732079.197,105178.1887,118401.5909
18-08-2005,381292.3304,297069.3005,269257.9723,501838.2188,264545.7336,117513.758,294341.9722,732298.8208,105556.8301,118342.3901
19-08-2005,381978.6566,298495.2331,270442.7074,509717.0789,264492.8244,117455.0011,292193.2759,728344.4071,106327.395,118425.2298
22-08-2005,382016.8545,298942.976,271281.0798,511755.9472,265074.7086,117654.6746,292339.3725,728490.076,107092.9522,118685.7653
23-08-2005,381405.6275,298315.1957,269490.6247,510834.7865,264862.6489,117619.3782,291696.2259,725357.5687,107681.9635,118116.0736
24-08-2005,379574.8805,298046.7121,267361.6487,513031.3761,263935.6296,116454.9463,288662.5851,723544.1748,107391.2222,117230.203
25-08-2005,380409.9452,298016.9074,268056.789,513852.2263,264516.288,116256.9729,289701.7704,724629.491,108196.6564,117488.1095
26-08-2005,378317.6905,295275.1518,266689.6994,507377.6882,263405.3196,115826.8221,287818.7089,721223.7324,107601.5747,116548.2046
29-08-2005,380701.092,294861.7666,268796.548,511385.972,265354.5189,116266.9641,289286.5843,729085.0711,108290.2248,117154.2553
30-08-2005,378949.867,294213.0707,267479.4449,519107.9001,264983.0226,116162.3238,285728.3593,727116.5414,108344.3699,116533.3377
31-08-2005,382133.0458,297331.7293,270528.7106,533954.3861,267261.8766,116870.914,288385.6331,736569.0564,109644.5024,117698.6711
01-09-2005,381139.4999,294180.013,270907.4508,548905.1089,266433.3648,116496.927,285819.001,737231.9686,111157.5965,117804.5999
02-09-2005,380644.0186,293268.0549,270203.0914,538475.9118,265820.5681,116007.6399,284732.8888,735757.5047,110801.8922,117663.2344
06-09-2005,384222.0723,295966.121,273067.2442,541222.139,269196.4893,117341.7278,290484.4931,746941.0187,112031.7932,119110.4922
07-09-2005,385297.8941,297830.7076,273886.4459,543495.272,269761.8019,117107.0443,292953.6113,750302.2533,111897.355,119432.0905
08-09-2005,384142.0005,294614.136,272462.2364,543930.0682,269653.8972,116498.0877,290580.687,748051.3465,111136.453,118834.93
09-09-2005,385371.2549,295733.6697,274859.9041,558888.145,270597.6858,117045.6287,292556.6357,751567.1879,112592.3406,119559.8231
12-09-2005,386642.98,297685.5119,274914.8761,550057.7124,271463.5984,116858.3557,294224.2085,749462.7998,112288.3412,119763.0748
13-09-2005,383085.8646,295184.9536,272880.506,544722.1525,271219.2812,116344.179,289957.9575,741518.4941,111670.7554,118864.8518
14-09-2005,381706.7555,294919.2871,270997.6305,550441.7351,268615.5761,115657.7483,287319.3401,738404.1164,112083.9372,118448.8248
15-09-2005,383271.7532,292648.4086,270835.0319,550496.7793,267379.9444,115518.959,287060.7527,737444.191,112756.4408,118721.2571
16-09-2005,384651.5315,293497.089,272080.8731,557873.4362,268984.2241,116362.2474,287520.0499,742090.0895,113816.3513,119932.2139
19-09-2005,382266.692,289300.0806,269713.7695,571095.0366,267343.4203,115291.7147,284386.0814,736450.2048,113839.1146,118924.7833
20-09-2005,379170.3318,282964.4089,267367.2597,566926.0428,266193.8436,114403.9685,279324.0091,733062.5338,113224.3834,118104.2023
21-09-2005,372989.8554,280898.7687,264239.0628,574522.8518,262919.6593,113145.5249,274798.9602,727711.1773,111831.7235,116663.331
22-09-2005,374332.6189,281825.7346,265692.3776,571592.7853,263235.1629,113202.0976,279498.0224,727274.5506,110959.436,117223.315
23-09-2005,375605.3498,283319.411,267206.8241,561761.3894,264235.4565,113609.6252,280084.9682,725820.0015,111214.6427,117750.8199
26-09-2005,376131.1972,283206.0832,267554.193,571536.0375,263997.6446,113609.6252,280981.2401,722916.7215,111893.052,117715.4947
27-09-2005,379177.8599,281478.5261,268544.1435,571650.3447,263179.2519,113246.0744,281037.4364,718579.2212,112251.1098,117868.5248
28-09-2005,379443.2844,281168.8998,268544.1435,576966.6929,263889.8359,113902.9016,279238.7968,719225.9425,113317.4954,117621.0009
29-09-2005,381985.5545,281871.822,270209.1172,581697.8198,267452.3487,114369.9035,281556.4788,721527.4655,114654.6418,119067.7392
30-09-2005,383551.6952,284493.23,272911.2084,572681.5036,269030.3176,115124.7449,283189.5064,722393.2985,114436.798,119139.1799
03-10-2005,383551.6952,285688.1015,272474.5505,571192.5317,269514.5721,114675.7584,283274.4632,723187.9311,115752.8212,119020.0407
